ZCTA,RPL_THEMES,vintage,method,source
35614,0.788,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35615,0.2375,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35616,0.7055,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35618,0.9059,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35619,0.6264,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35620,0.505,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35621,0.3744,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35622,0.8865,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35630,0.9239,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35633,0.5098,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35634,0.5786,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35640,0.5157,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35643,0.5713,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35645,0.312,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35646,0.5284,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35647,0.2276,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35648,0.3324,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35649,0.0247,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35650,0.8654,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35651,0.31,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35652,0.5083,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35653,0.8867,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35654,0.8608,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35660,0.8275,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35661,0.5453,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35670,0.5534,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35671,0.7414,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
35672,0.5757,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
